frame_num,drill_jumbo_cx,drill_jumbo_cy,gunpowder_carrier_cx,gunpowder_carrier_cy,work platform_cx,work platform_cy,breaker_cx,breaker_cy,excavator_cx,excavator_cy,payloader_cx,payloader_cy,dump_truck_cx,dump_truck_cy,sprayer_cx,sprayer_cy,h_beam_holder_cx,h_beam_holder_cy,mixer_truck_cx,mixer_truck_cy,mortar_trolley_truck_cx,mortar_trolley_truck_cy,activity
12687,0.490625,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12688,0.491016,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12689,0.491797,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12690,0.491797,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12691,0.491406,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12692,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12693,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.674306,F
12694,0.491406,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.674306,F
12695,0.491016,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12696,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12697,0.491797,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12698,0.491406,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.672917,F
12699,0.491406,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12700,0.491016,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12701,0.491797,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12702,0.491406,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12703,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12704,0.491016,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12705,0.490625,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12706,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12707,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12708,0.490625,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12709,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.674306,F
12710,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12711,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12712,0.491406,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12713,0.491406,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12714,0.491406,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.675694,F
12715,0.491797,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12716,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.675,F
12717,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12718,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12719,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12720,0.490625,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12721,0.491016,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12722,0.491016,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12723,0.491406,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12724,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12725,0.491406,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12726,0.490625,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12727,0.491016,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.676389,F
12728,0.491406,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12729,0.491406,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12730,0.491016,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.677083,F
12731,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12732,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12733,0.490625,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.676389,F
12734,0.490625,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12735,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.675694,F
12736,0.491016,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12737,0.491016,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.674306,F
12738,0.490625,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12739,0.490625,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12740,0.490625,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12741,0.489844,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.676389,F
12742,0.489062,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12743,0.489844,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12744,0.489062,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12745,0.488672,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12746,0.489453,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12747,0.489453,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12748,0.489453,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12749,0.489062,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12750,0.489062,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.674306,F
12751,0.489062,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.673611,F
12752,0.489453,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.674306,F
12753,0.489844,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12754,0.489844,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12755,0.489453,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12756,0.489453,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12757,0.490234,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12758,0.489844,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.676389,F
12759,0.489453,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12760,0.488672,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675694,F
12761,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12762,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12763,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12764,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12765,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12766,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12767,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12768,0.488672,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12769,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12770,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12771,0.488281,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12772,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12773,0.489062,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12774,0.488672,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12775,0.4875,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12776,0.488281,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12777,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12778,0.487891,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12779,0.487891,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12780,0.4875,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12781,0.489062,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675,F
12782,0.487891,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12783,0.488281,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.673611,F
12784,0.488672,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675694,F
12785,0.488672,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675,F
12786,0.489062,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.675694,F
12787,0.489453,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.675694,F
12788,0.489062,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12789,0.487891,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.674306,F
12790,0.488281,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.673611,F
12791,0.489844,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.672917,F
12792,0.489062,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561719,0.674306,F
12793,0.487891,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12794,0.487891,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.674306,F
12795,0.4875,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.675,F
12796,0.487109,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.673611,F
12797,0.487109,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.672222,F
12798,0.486328,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.672222,F
12799,0.485938,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12800,0.485547,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12801,0.485156,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.671528,F
12802,0.485156,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12803,0.484766,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12804,0.485156,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12805,0.484766,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670833,F
12806,0.484766,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12807,0.484766,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12808,0.484766,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670833,F
12809,0.485547,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12810,0.484375,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12811,0.485547,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12812,0.485938,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670833,F
12813,0.484375,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12814,0.485156,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12815,0.485547,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670833,F
12816,0.484766,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12817,0.484375,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.672222,F
12818,0.483203,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12819,0.482031,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670833,F
12820,0.481641,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12821,0.482422,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12822,0.482031,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12823,0.482031,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12824,0.482422,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12825,0.481641,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12826,0.481641,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12827,0.482031,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12828,0.482031,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12829,0.482031,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12830,0.48125,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12831,0.482422,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12832,0.482422,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12833,0.482812,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12834,0.482812,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12835,0.482031,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12836,0.482422,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12837,0.482031,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670833,F
12838,0.482422,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12839,0.481641,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12840,0.481641,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12841,0.482031,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12842,0.481641,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12843,0.481641,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12844,0.481641,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12845,0.481641,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12846,0.480859,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12847,0.481641,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12848,0.481641,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12849,0.482031,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12850,0.481641,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12851,0.480078,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12852,0.478516,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12853,0.477734,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12854,0.478125,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12855,0.476953,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12856,0.477734,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12857,0.478516,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12858,0.478125,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12859,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12860,0.477734,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12861,0.478125,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.670139,F
12862,0.477734,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12863,0.478125,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12864,0.476953,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12865,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12866,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12867,0.477734,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12868,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12869,0.478125,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12870,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12871,0.477344,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12872,0.477344,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12873,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12874,0.477344,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.667361,F
12875,0.476953,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12876,0.477734,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12877,0.478125,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12878,0.478125,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12879,0.477344,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12880,0.477344,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12881,0.476562,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.669444,F
12882,0.477734,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12883,0.476953,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12884,0.478125,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12885,0.476953,0.538194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12886,0.476172,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12887,0.477344,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12888,0.474609,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12889,0.476172,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12890,0.476172,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12891,0.475391,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12892,0.475781,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12893,0.475781,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12894,0.475391,0.536806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12895,0.475,0.538889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12896,0.475781,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.667361,F
12897,0.475391,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12898,0.476172,0.542361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.667361,F
12899,0.476172,0.542361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12900,0.476562,0.542361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.668056,F
12901,0.475781,0.543056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.66875,F
12902,0.474609,0.542361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12903,0.473437,0.542361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.667361,F
12904,0.473437,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
12905,0.473437,0.539583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562891,0.670139,F
12906,0.473437,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.670833,F
12907,0.473047,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562109,0.670833,F
12908,0.473828,0.543056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.669444,F
12909,0.473828,0.540972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12910,0.473437,0.541667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12911,0.473437,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.66875,F
12912,0.473437,0.540278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.668056,F
